"Subj","List","BLOCK","TRIAL","ITEM","ItemType","Cond","TargetCatNum","TargetCat","PicID","DistCatNum","DistCat","Dist","DistLC","DistList","DistSet","TargetAnswer","Response","Accuracy","RT"
"47",1,5,130,41,"Exp","SemUnRelG",8,"human head","beardSUG.png",5,"fruit","Apfel","Fam",0,0,"Bart","Bart",1,911
"47",1,5,131,4,"Exp","SemRelG",2,"tools","wrenchSRG.png",2,"tools","Axt","Fam",0,0,"Schraubenschlüssel","Schraubschlüssel",0,921
"47",1,5,137,112,"Exp","Baseline",7,"transportation","boatBAS.png",0,"0","Krebbel","Untrained",0,0,"Boot","Boot",1,703
"47",1,5,144,1,"Exp","SemRelG",2,"tools","screwdriverSRG.png",2,"tools","Hammer","Fam",0,0,"Schraubenzieher","Schschraubenzieher",0,960
"47",1,5,145,103,"Exp","Baseline",4,"musical instruments","saxophoneBAS.png",0,"0","Batte","Untrained",0,0,"Saxophon","Saxophon",1,1165
"47",1,5,150,33,"Exp","SemUnRelG",5,"fruit","watermelonSUG.png",11,"tableware","Teller","Fam",0,0,"Wassermelone","Wassermelone",1,677
"47",1,6,154,26,"Exp","SemUnRelG",2,"tools","drillSUG.png",12,"shapes","Diamant","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,1343
"47",1,6,159,30,"Exp","SemUnRelG",4,"musical instruments","fluteSUG.png",15,"plants","Baum","Fam",0,0,"Flöte","Flöte",1,651
"47",1,6,165,27,"Exp","SemUnRelG",2,"tools","hexkeySUG.png",9,"drinks","Tee","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,955
"47",1,6,169,43,"Exp","SemUnRelG",10,"clothes","jacketSUG.png",4,"musical instruments","Trommel","Fam",0,0,"Jacke","Jacke",1,693
"47",1,6,175,3,"Exp","SemRelG",2,"tools","hexkeySRG.png",2,"tools","Zange","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,751
"47",1,7,187,16,"Exp","SemRelG",7,"transportation","boatSRG.png",7,"transportation","Auto","Fam",0,0,"Boot","Boot",1,696
"47",1,7,189,114,"Exp","Baseline",9,"drinks","beerBAS.png",0,"0","Tirk","Untrained",0,0,"Bier","Bier",1,769
"47",1,7,190,45,"Exp","SemUnRelG",12,"shapes","ovalSUG.png",4,"musical instruments","Geige","Fam",0,0,"Oval","Oval",1,761
"47",1,7,193,110,"Exp","Baseline",3,"vegetables","eggplantBAS.png",0,"0","Schnilp","Untrained",0,0,"Aubergine","Aubergine",1,740
"47",1,7,195,15,"Exp","SemRelG",6,"furniture","dresserSRG.png",6,"furniture","Tisch","Fam",0,0,"Kommode","Kommode",1,730
"47",1,7,199,108,"Exp","Baseline",5,"fruit","kiwiBAS.png",0,"0","Gaspe","Untrained",0,0,"Kiwi","Kiwi",1,609
"47",1,7,204,20,"Exp","SemRelG",11,"tableware","teapotSRG.png",11,"tableware","Teller","Fam",0,0,"Teekanne","Teekanne",1,827
"47",1,7,205,31,"Exp","SemUnRelG",4,"musical instruments","saxophoneSUG.png",13,"insects","Schmetterling","Fam",0,0,"Saxophon","Saxophon",1,1063
"47",1,8,211,117,"Exp","Baseline",12,"shapes","ovalBAS.png",0,"0","Trinter","Untrained",0,0,"Oval","Oval",1,706
"47",1,8,215,107,"Exp","Baseline",5,"fruit","peachBAS.png",0,"0","Lüfze","Untrained",0,0,"Pfirsich","Pfirsich",1,740
"47",1,8,217,8,"Exp","SemRelG",4,"musical instruments","tromboneSRG.png",4,"musical instruments","Trommel","Fam",0,0,"Posaune","Posaune",1,780
"47",1,8,218,47,"Exp","SemUnRelG",14,"electronic devices","tvSUG.png",5,"fruit","Birne","Fam",0,0,"Fernseher","Fernseher",1,748
"47",1,8,222,22,"Exp","SemRelG",13,"insects","locustSRG.png",13,"insects","Schmetterling","Fam",0,0,"Heuschrecke","Heuschrecke",1,714
"47",1,8,223,100,"Exp","Baseline",2,"tools","wrenchBAS.png",0,"0","Lörme","Untrained",0,0,"Schraubenschlüssel","Schraubschlüssel",0,952
"47",1,8,226,10,"Exp","SemRelG",5,"fruit","pineappleSRG.png",5,"fruit","Birne","Fam",0,0,"Ananas","Ananas",1,724
"47",1,8,228,119,"Exp","Baseline",14,"electronic devices","tvBAS.png",0,"0","Gromst","Untrained",0,0,"Fernseher","Fernseher",1,669
"47",1,8,233,98,"Exp","Baseline",2,"tools","drillBAS.png",0,"0","Tuspe","Untrained",0,0,"Bohrmaschine","Bohrmaschine",1,955
"47",1,8,234,21,"Exp","SemRelG",12,"shapes","ovalSRG.png",12,"shapes","Diamant","Fam",0,0,"Oval","Oval",1,735
"47",1,8,236,34,"Exp","SemUnRelG",5,"fruit","pineappleSUG.png",14,"electronic devices","Handy","Fam",0,0,"Ananas","Ananas",1,662
"47",1,8,238,23,"Exp","SemRelG",14,"electronic devices","tvSRG.png",14,"electronic devices","Handy","Fam",0,0,"Fernseher","Fernseher",1,643
"47",1,8,240,32,"Exp","SemUnRelG",4,"musical instruments","tromboneSUG.png",7,"transportation","Auto","Fam",0,0,"Posaune","Posaune",1,807
"47",1,9,254,113,"Exp","Baseline",8,"human head","beardBAS.png",0,"0","Flerst","Untrained",0,0,"Bart","Bart",1,884
"47",1,9,264,25,"Exp","SemUnRelG",2,"tools","screwdriverSUG.png",8,"human head","Auge","Fam",0,0,"Schraubenzieher","Schraubenzieher",1,874
"47",1,9,267,24,"Exp","SemRelG",15,"plants","grassSRG.png",15,"plants","Baum","Fam",0,0,"Grass","Gras",1,1084
"47",1,10,273,111,"Exp","Baseline",6,"furniture","dresserBAS.png",0,"0","Ziftel","Untrained",0,0,"Kommode","Kommode",1,669
"47",1,10,277,118,"Exp","Baseline",13,"insects","locustBAS.png",0,"0","Koss","Untrained",0,0,"Heuschrecke","Heuschrecke",1,607
"47",1,10,284,6,"Exp","SemRelG",4,"musical instruments","fluteSRG.png",4,"musical instruments","Geige","Fam",0,0,"Flöte","Flöte",1,669
"47",1,10,285,105,"Exp","Baseline",5,"fruit","watermelonBAS.png",0,"0","Knosch","Untrained",0,0,"Wassermelone","Wassermelone",1,646
"47",1,10,293,116,"Exp","Baseline",11,"tableware","teapotBAS.png",0,"0","Binsch","Untrained",0,0,"Teekanne","Teekanne",1,685
"48",5,1,2,7,"Exp","SemRelG",7,"transportation","bicycleSRG.png",7,"transportation","Schiff","Fam",0,0,"Fahrrad","Fahrrad",1,759
"48",5,1,3,38,"Exp","SemUnRelG",2,"tools","wrenchSUG.png",3,"vegetables","Zwiebel","Fam",0,0,"Schraubenschlüssel","Schrauben...",0,958
"48",5,1,9,23,"Exp","SemRelG",14,"electronic devices","laptopSRG.png",14,"electronic devices","Drucker","Fam",0,0,"Laptop","Laptop",1,875
"48",5,1,12,104,"Exp","Baseline",7,"transportation","planeBAS.png",0,"0","Garpe","Untrained",0,0,"Flugzeug","Flugzeug",1,701
"48",5,1,15,48,"Exp","SemUnRelG",15,"plants","fernSUG.png",10,"clothes","Rock","Fam",0,0,"Farn","Farn",1,660
"48",5,1,16,97,"Exp","Baseline",3,"vegetables","eggplantBAS.png",0,"0","Schnilp","Untrained",0,0,"Aubergine","Aubergine",1,726
"48",5,1,23,46,"Exp","SemUnRelG",13,"insects","bumblebeeSUG.png",10,"clothes","Kleid","Fam",0,0,"Hummel","Hummel",1,676
"48",5,1,24,20,"Exp","SemRelG",11,"tableware","forkSRG.png",11,"tableware","Glas","Fam",0,0,"Gabel","Gabel",1,718
"48",5,1,28,3,"Exp","SemRelG",3,"vegetables","paprikaSRG.png",3,"vegetables","Kartoffel","Fam",0,0,"Paprika","Paprika",1,712
"48",5,1,29,108,"Exp","Baseline",10,"clothes","sockBAS.png",0,"0","Schnist","Untrained",0,0,"Socke","Socken...Socke",0,712
"48",5,2,35,31,"Exp","SemUnRelG",7,"transportation","bicycleSUG.png",15,"plants","Moos","Fam",0,0,"Fahrrad","Fahrrad",1,671
"48",5,2,38,98,"Exp","Baseline",3,"vegetables","broccoliBAS.png",0,"0","Trange","Untrained",0,0,"Brokkoli","Brokkoli",1,825
"48",5,2,39,45,"Exp","SemUnRelG",12,"shapes","cubeSUG.png",7,"transportation","Schiff","Fam",0,0,"Würfel","K...ääääh...Würfel",0,983
"48",5,2,45,9,"Exp","SemRelG",10,"clothes","jacketSRG.png",10,"clothes","Hose","Fam",0,0,"Jacke","Jacke",1,690
"48",5,2,50,119,"Exp","Baseline",14,"electronic devices","laptopBAS.png",0,"0","Nelft","Untrained",0,0,"Laptop","Laptop",1,610
"48",5,2,55,106,"Exp","Baseline",10,"clothes","suitBAS.png",0,"0","Bolst","Untrained",0,0,"Anzug","Anzug",1,834
"48",5,2,59,27,"Exp","SemUnRelG",3,"vegetables","paprikaSUG.png",14,"electronic devices","Drucker","Fam",0,0,"Paprika","Paprika",1,643
"48",5,2,60,5,"Exp","SemRelG",7,"transportation","boatSRG.png",7,"transportation","Auto","Fam",0,0,"Boot","Boot",1,732
"48",5,3,68,24,"Exp","SemRelG",15,"plants","fernSRG.png",15,"plants","Moos","Fam",0,0,"Farn","Farn",1,997
"48",5,3,75,105,"Exp","Baseline",10,"clothes","jacketBAS.png",0,"0","Schnerp","Untrained",0,0,"Jacke","Jacke",1,715
"48",5,3,76,22,"Exp","SemRelG",13,"insects","bumblebeeSRG.png",13,"insects","Käfer","Fam",0,0,"Hummel","Hummel",1,712
"48",5,3,80,4,"Exp","SemRelG",3,"vegetables","pumpkinSRG.png",3,"vegetables","Gurke","Fam",0,0,"Kürbis","Pa...k...Kürbis",0,684
"48",5,3,86,110,"Exp","Baseline",2,"tools","wrenchBAS.png",0,"0","Lörme","Untrained",0,0,"Schraubenschlüssel","Schrauben...schlüssel",0,740
"48",5,3,88,16,"Exp","SemRelG",5,"fruit","kiwiSRG.png",5,"fruit","Banane","Fam",0,0,"Kiwi","Kiwi",1,795
"48",5,3,90,99,"Exp","Baseline",3,"vegetables","paprikaBAS.png",0,"0","Kremster","Untrained",0,0,"Paprika","Paprika",1,639
"48",5,4,99,8,"Exp","SemRelG",7,"transportation","planeSRG.png",7,"transportation","Zug","Fam",0,0,"Flugzeug","Flugzeug",1,646
"48",5,4,107,36,"Exp","SemUnRelG",10,"clothes","sockSUG.png",9,"drinks","Milch","Fam",0,0,"Socke","Socke",1,579
"48",5,4,111,100,"Exp","Baseline",3,"vegetables","pumpkinBAS.png",0,"0","Gipke","Untrained",0,0,"Kürbis","Kürbis",1,759
"48",5,4,112,6,"Exp","SemRelG",7,"transportation","helicopterSRG.png",7,"transportation","Bus","Fam",0,0,"Hubschrauber","Hubschrauber",1,740
"48",5,4,117,11,"Exp","SemRelG",10,"clothes","shirtSRG.png",10,"clothes","Rock","Fam",0,0,"Hemd","Ho...Hemd",0,850
"48",5,4,119,47,"Exp","SemUnRelG",14,"electronic devices","laptopSUG.png",3,"vegetables","Kartoffel","Fam",0,0,"Laptop","Laptop",1,897
"48",5,5,121,13,"Exp","SemRelG",1,"animals","goatSRG.png",1,"animals","Pferd","Fam",0,0,"Ziege","Ziege",1,1063
"48",5,5,123,29,"Exp","SemUnRelG",7,"transportation","boatSUG.png",5,"fruit","Banane","Fam",0,0,"Boot","Boot",1,579
"48",5,5,124,112,"Exp","Baseline",5,"fruit","kiwiBAS.png",0,"0","Gaspe","Untrained",0,0,"Kiwi","Kiwi",1,809
"48",5,5,132,116,"Exp","Baseline",11,"tableware","forkBAS.png",0,"0","Krülp","Untrained",0,0,"Gabel","Gabel",1,748
"48",5,5,133,30,"Exp","SemUnRelG",7,"transportation","helicopterSUG.png",8,"human head","Ohr","Fam",0,0,"Hubschrauber","Hubschrauber",1,673
"48",5,5,136,111,"Exp","Baseline",4,"musical instruments","tromboneBAS.png",0,"0","Nipter","Untrained",0,0,"Posaune","Posaune",1,1290
"48",5,5,142,40,"Exp","SemUnRelG",5,"fruit","kiwiSUG.png",10,"clothes","Hose","Fam",0,0,"Kiwi","Kiwi",1,646
"48",5,5,148,18,"Exp","SemRelG",8,"human head","eyebrowSRG.png",8,"human head","Ohr","Fam",0,0,"Augenbraue","Augenbraue",1,756
"48",5,6,152,103,"Exp","Baseline",7,"transportation","bicycleBAS.png",0,"0","Belsk","Untrained",0,0,"Fahrrad","Fahrrad",1,546
"48",5,6,159,42,"Exp","SemUnRelG",8,"human head","eyebrowSUG.png",3,"vegetables","Tomate","Fam",0,0,"Augenbraue","Augenbraue",1,684
"48",5,6,160,113,"Exp","Baseline",6,"furniture","couchBAS.png",0,"0","Nipst","Untrained",0,0,"Sofa","Sofa",1,651
"48",5,6,167,35,"Exp","SemUnRelG",10,"clothes","shirtSUG.png",12,"shapes","Trapez","Fam",0,0,"Hemd","Hemd",1,933
"48",5,6,178,10,"Exp","SemRelG",10,"clothes","suitSRG.png",10,"clothes","Mantel","Fam",0,0,"Anzug","Anzug",1,859
"48",5,6,180,39,"Exp","SemUnRelG",4,"musical instruments","tromboneSUG.png",7,"transportation","Auto","Fam",0,0,"Posaune","Posaune",1,697
"48",5,7,189,37,"Exp","SemUnRelG",1,"animals","goatSUG.png",10,"clothes","Mantel","Fam",0,0,"Ziege","Ziege",1,629
"48",5,7,193,32,"Exp","SemUnRelG",7,"transportation","planeSUG.png",13,"insects","Käfer","Fam",0,0,"Flugzeug","Flugzeug",1,820
"48",5,7,199,109,"Exp","Baseline",1,"animals","goatBAS.png",0,"0","Zonte","Untrained",0,0,"Ziege","Ziege",1,585
"48",5,7,200,15,"Exp","SemRelG",4,"musical instruments","tromboneSRG.png",4,"musical instruments","Trommel","Fam",0,0,"Posaune","Posaune",1,944
"48",5,7,201,44,"Exp","SemUnRelG",11,"tableware","forkSUG.png",7,"transportation","Bus","Fam",0,0,"Gabel","Gabel",1,607
"48",5,7,203,118,"Exp","Baseline",13,"insects","bumblebeeBAS.png",0,"0","Schrieg","Untrained",0,0,"Hummel","B...Hummel",0,695
"48",5,7,204,1,"Exp","SemRelG",3,"vegetables","eggplantSRG.png",3,"vegetables","Zwiebel","Fam",0,0,"Aubergine","Aubergine",1,596
"48",5,7,208,12,"Exp","SemRelG",10,"clothes","sockSRG.png",10,"clothes","Kleid","Fam",0,0,"Socke","Socke",1,671
"48",5,7,210,114,"Exp","Baseline",8,"human head","eyebrowBAS.png",0,"0","Danpel","Untrained",0,0,"Augenbraue","Augenbraue",1,679
"48",5,8,214,101,"Exp","Baseline",7,"transportation","boatBAS.png",0,"0","Krebbel","Untrained",0,0,"Boot","Boot",1,687
"48",5,8,217,41,"Exp","SemUnRelG",6,"furniture","couchSUG.png",3,"vegetables","Gurke","Fam",0,0,"Sofa","Sofa",1,662
"48",5,8,220,14,"Exp","SemRelG",2,"tools","wrenchSRG.png",2,"tools","Axt","Fam",0,0,"Schraubenschlüssel","Äh...Schraubenz...schlüssel",0,759
"48",5,8,225,25,"Exp","SemUnRelG",3,"vegetables","eggplantSUG.png",2,"tools","Axt","Fam",0,0,"Aubergine","Aubergine",1,579
"48",5,8,231,120,"Exp","Baseline",15,"plants","fernBAS.png",0,"0","Krutt","Untrained",0,0,"Farn","Farn",1,1047
"48",5,8,234,33,"Exp","SemUnRelG",10,"clothes","jacketSUG.png",4,"musical instruments","Trommel","Fam",0,0,"Jacke","Jacke",1,646
"48",5,8,237,115,"Exp","Baseline",9,"drinks","juiceBAS.png",0,"0","Grölf","Untrained",0,0,"Saft","Saft",1,712
"48",5,9,246,26,"Exp","SemUnRelG",3,"vegetables","broccoliSUG.png",1,"animals","Pferd","Fam",0,0,"Brokkoli","Ba...Brokkoli",0,543
"48",5,9,251,102,"Exp","Baseline",7,"transportation","helicopterBAS.png",0,"0","Faum","Untrained",0,0,"Hubschrauber","Hubschrauber",1,679
"48",5,9,264,107,"Exp","Baseline",10,"clothes","shirtBAS.png",0,"0","Kritte","Untrained",0,0,"Hemd","G...Hemd",0,701
"48",5,9,265,21,"Exp","SemRelG",12,"shapes","cubeSRG.png",12,"shapes","Trapez","Fam",0,0,"Würfel","Würfel",1,933
"48",5,10,273,43,"Exp","SemUnRelG",9,"drinks","juiceSUG.png",7,"transportation","Zug","Fam",0,0,"Saft","Saft",1,707
"48",5,10,280,2,"Exp","SemRelG",3,"vegetables","broccoliSRG.png",3,"vegetables","Tomate","Fam",0,0,"Brokkoli","Brokkoli",1,543
"48",5,10,286,117,"Exp","Baseline",12,"shapes","cubeBAS.png",0,"0","Struge","Untrained",0,0,"Würfel","Sch...Würfel",0,720
"48",5,10,287,34,"Exp","SemUnRelG",10,"clothes","suitSUG.png",11,"tableware","Glas","Fam",0,0,"Anzug","Anzug",1,648
"48",5,10,288,17,"Exp","SemRelG",6,"furniture","couchSRG.png",6,"furniture","Schrank","Fam",0,0,"Sofa","Sofa",1,590
"48",5,10,294,28,"Exp","SemUnRelG",3,"vegetables","pumpkinSUG.png",6,"furniture","Schrank","Fam",0,0,"Kürbis","Kürbis",1,579
"48",5,10,300,19,"Exp","SemRelG",9,"drinks","juiceSRG.png",9,"drinks","Milch","Fam",0,0,"Saft","Saft",1,666
"49",2,1,1,105,"Exp","Baseline",11,"tableware","teapotBAS.png",0,"0","Binsch","Untrained",0,0,"Teekanne","Teekanne",1,961
"49",2,1,3,32,"Exp","SemUnRelG",8,"human head","eyebrowSUG.png",3,"vegetables","Tomate","Fam",0,0,"Augenbraue","Augenbraue",1,870
"49",2,1,8,44,"Exp","SemUnRelG",10,"clothes","suitSUG.png",11,"tableware","Glas","Fam",0,0,"Anzug","Anzug",1,707
"49",2,1,18,17,"Exp","SemRelG",6,"furniture","shelvesSRG.png",6,"furniture","Stuhl","Fam",0,0,"Regal","Regal",1,825
"49",2,1,22,19,"Exp","SemRelG",9,"drinks","wineSRG.png",9,"drinks","Kaffee","Fam",0,0,"Wein","Wein",1,723
"49",2,1,23,117,"Exp","Baseline",12,"shapes","rectangleBAS.png",0,"0","Dichse","Untrained",0,0,"Rechteck","Rechteck",1,1066
"49",2,1,24,36,"Exp","SemUnRelG",11,"tableware","forkSUG.png",7,"transportation","Bus","Fam",0,0,"Gabel","Gabel",1,632
"49",2,1,27,98,"Exp","Baseline",1,"animals","giraffeBAS.png",0,"0","Flimsch","Untrained",0,0,"Giraffe","Giraffe",1,613
"49",2,1,30,18,"Exp","SemRelG",7,"transportation","helicopterSRG.png",7,"transportation","Bus","Fam",0,0,"Hubschrauber","Hubschrauber",1,688
"49",2,2,32,43,"Exp","SemUnRelG",9,"drinks","wineSUG.png",8,"human head","Nase","Fam",0,0,"Wein","Wein",1,593
"49",2,2,34,9,"Exp","SemRelG",11,"tableware","teapotSRG.png",11,"tableware","Teller","Fam",0,0,"Teekanne","Teekanne",1,718
"49",2,2,37,48,"Exp","SemUnRelG",15,"plants","ivySUG.png",12,"shapes","Stern","Fam",0,0,"Efeu","Efeu",1,742
"49",2,2,43,116,"Exp","Baseline",10,"clothes","suitBAS.png",0,"0","Bolst","Untrained",0,0,"Anzug","Anzug",1,668
"49",2,2,45,1,"Exp","SemRelG",1,"animals","elephantSRG.png",1,"animals","Katze","Fam",0,0,"Elefant","Elefant",1,648
"49",2,2,47,112,"Exp","Baseline",5,"fruit","watermelonBAS.png",0,"0","Knosch","Untrained",0,0,"Wassermelone","Wassermelone",1,657
"49",2,2,56,106,"Exp","Baseline",11,"tableware","spoonBAS.png",0,"0","Dulp","Untrained",0,0,"Löffel","Löffel",1,695
"49",2,2,59,24,"Exp","SemRelG",15,"plants","ivySRG.png",15,"plants","Kaktus","Fam",0,0,"Efeu","Efeu",1,618
"49",2,3,71,114,"Exp","Baseline",7,"transportation","helicopterBAS.png",0,"0","Mefst","Untrained",0,0,"Hubschrauber",NA,0,-1
"49",2,3,79,25,"Exp","SemUnRelG",1,"animals","elephantSUG.png",2,"tools","Hammer","Fam",0,0,"Elefant","Elefant",1,624
"49",2,3,88,6,"Exp","SemRelG",8,"human head","moustacheSRG.png",8,"human head","Mund","Fam",0,0,"Schnurrbart","Schnurrbart",1,687
"49",2,4,102,115,"Exp","Baseline",9,"drinks","wineBAS.png",0,"0","Lirst","Untrained",0,0,"Wein","Wein",1,662
"49",2,4,109,23,"Exp","SemRelG",14,"electronic devices","radioSRG.png",14,"electronic devices","Computer","Fam",0,0,"Radio","Radio",1,817
"49",2,4,114,97,"Exp","Baseline",1,"animals","elephantBAS.png",0,"0","Korm","Untrained",0,0,"Elefant","Elefant",1,554
"49",2,4,115,45,"Exp","SemUnRelG",12,"shapes","rectangleSUG.png",1,"animals","Hund","Fam",0,0,"Rechteck","Rechteck",1,773
"49",2,4,118,13,"Exp","SemRelG",2,"tools","screwdriverSRG.png",2,"tools","Hammer","Fam",0,0,"Schraubenzieher","Schrauben...schlü..Schraubenzi...",0,950
"49",2,5,121,39,"Exp","SemUnRelG",4,"musical instruments","harpSUG.png",1,"animals","Katze","Fam",0,0,"Harfe","Harfe",1,657
"49",2,5,126,3,"Exp","SemRelG",1,"animals","wolfSRG.png",1,"animals","Kuh","Fam",0,0,"Wolf","Wolf",1,516
"49",2,5,130,11,"Exp","SemRelG",11,"tableware","jugSRG.png",11,"tableware","Schüssel","Fam",0,0,"Krug","Krug",1,770
"49",2,5,131,109,"Exp","Baseline",2,"tools","screwdriverBAS.png",0,"0","Rosk","Untrained",0,0,"Schraubenzieher","Schraubenzieher",1,754
"49",2,5,134,30,"Exp","SemUnRelG",8,"human head","moustacheSUG.png",14,"electronic devices","Computer","Fam",0,0,"Schnurrbart","Schnurrbart",1,499
"49",2,5,136,100,"Exp","Baseline",1,"animals","goatBAS.png",0,"0","Zonte","Untrained",0,0,"Ziege","Ziege",1,718
"49",2,5,146,37,"Exp","SemUnRelG",2,"tools","screwdriverSUG.png",8,"human head","Auge","Fam",0,0,"Schraubenzieher","Schraubenzieher",1,640
"49",2,5,147,22,"Exp","SemRelG",13,"insects","spiderSRG.png",13,"insects","Fliege","Fam",0,0,"Spinne","Spinne",1,637
"49",2,6,151,7,"Exp","SemRelG",8,"human head","chinSRG.png",8,"human head","Nase","Fam",0,0,"Kinn","Kinn",1,698
"49",2,6,153,113,"Exp","Baseline",6,"furniture","shelvesBAS.png",0,"0","Rilmung","Untrained",0,0,"Regal","Regal",1,579
"49",2,6,154,35,"Exp","SemUnRelG",11,"tableware","jugSUG.png",13,"insects","Fliege","Fam",0,0,"Krug","Krug",1,574
"49",2,6,161,104,"Exp","Baseline",8,"human head","eyebrowBAS.png",0,"0","Danpel","Untrained",0,0,"Augenbraue","Augenbraue",1,831
"49",2,6,167,20,"Exp","SemRelG",10,"clothes","suitSRG.png",10,"clothes","Mantel","Fam",0,0,"Anzug","Anzug",1,643
"49",2,6,168,33,"Exp","SemUnRelG",11,"tableware","teapotSUG.png",4,"musical instruments","Gitarre","Fam",0,0,"Teekanne","Teekanne",1,704
"49",2,6,173,46,"Exp","SemUnRelG",13,"insects","spiderSUG.png",11,"tableware","Schüssel","Fam",0,0,"Spinne","Spinne",1,491
"49",2,7,182,40,"Exp","SemUnRelG",5,"fruit","watermelonSUG.png",11,"tableware","Teller","Fam",0,0,"Wassermelone","Wassermelone",1,643
"49",2,7,183,111,"Exp","Baseline",4,"musical instruments","harpBAS.png",0,"0","Prönke","Untrained",0,0,"Harfe","Harfe",1,621
"49",2,7,186,27,"Exp","SemUnRelG",1,"animals","wolfSUG.png",6,"furniture","Stuhl","Fam",0,0,"Wolf","Wolf",1,615
"49",2,7,192,42,"Exp","SemUnRelG",7,"transportation","helicopterSUG.png",8,"human head","Ohr","Fam",0,0,"Hubschrauber","Hubschrauber",1,1287
"49",2,7,194,8,"Exp","SemRelG",8,"human head","eyebrowSRG.png",8,"human head","Ohr","Fam",0,0,"Augenbraue","Augenbraue",1,690
"49",2,7,195,119,"Exp","Baseline",14,"electronic devices","radioBAS.png",0,"0","Plümme","Untrained",0,0,"Radio","Radio",1,632
"49",2,7,198,4,"Exp","SemRelG",1,"animals","goatSRG.png",1,"animals","Pferd","Fam",0,0,"Ziege","Ziege",1,643
"49",2,7,199,108,"Exp","Baseline",11,"tableware","forkBAS.png",0,"0","Krülp","Untrained",0,0,"Gabel","Gabel",1,582
"49",2,7,204,29,"Exp","SemUnRelG",8,"human head","beardSUG.png",5,"fruit","Apfel","Fam",0,0,"Bart","Bart",1,759
"49",2,7,208,99,"Exp","Baseline",1,"animals","wolfBAS.png",0,"0","Wark","Untrained",0,0,"Wolf","Wolf",1,474
"49",2,7,209,34,"Exp","SemUnRelG",11,"tableware","spoonSUG.png",15,"plants","Kaktus","Fam",0,0,"Löffel","Löffel",1,867
"49",2,8,215,16,"Exp","SemRelG",5,"fruit","watermelonSRG.png",5,"fruit","Apfel","Fam",0,0,"Wassermelone","Wassermelone",1,646
"49",2,8,216,101,"Exp","Baseline",8,"human head","beardBAS.png",0,"0","Flerst","Untrained",0,0,"Bart","Bart",1,530
"49",2,8,226,103,"Exp","Baseline",8,"human head","chinBAS.png",0,"0","Jaste","Untrained",0,0,"Kinn","Kinn",1,718
"49",2,8,232,14,"Exp","SemRelG",3,"vegetables","broccoliSRG.png",3,"vegetables","Tomate","Fam",0,0,"Brokkoli","Brokkoli",1,552
"49",2,8,236,5,"Exp","SemRelG",8,"human head","beardSRG.png",8,"human head","Auge","Fam",0,0,"Bart","Bart",1,582
"49",2,9,241,12,"Exp","SemRelG",11,"tableware","forkSRG.png",11,"tableware","Glas","Fam",0,0,"Gabel","Gabel",1,671
"49",2,9,245,21,"Exp","SemRelG",12,"shapes","rectangleSRG.png",12,"shapes","Stern","Fam",0,0,"Rechteck","Rechteck",1,745
"49",2,9,248,31,"Exp","SemUnRelG",8,"human head","chinSUG.png",9,"drinks","Kaffee","Fam",0,0,"Kinn","Kinn",1,615
"49",2,9,249,2,"Exp","SemRelG",1,"animals","giraffeSRG.png",1,"animals","Hund","Fam",0,0,"Giraffe","Giraffe",1,466
"49",2,9,250,110,"Exp","Baseline",3,"vegetables","broccoliBAS.png",0,"0","Trange","Untrained",0,0,"Brokkoli","Brokkoli",1,510
"49",2,9,254,15,"Exp","SemRelG",4,"musical instruments","harpSRG.png",4,"musical instruments","Gitarre","Fam",0,0,"Harfe","Harfe",1,695
"49",2,9,260,28,"Exp","SemUnRelG",1,"animals","goatSUG.png",10,"clothes","Mantel","Fam",0,0,"Ziege","Ziege",1,599
"49",2,9,262,107,"Exp","Baseline",11,"tableware","jugBAS.png",0,"0","Tohm","Untrained",0,0,"Krug","Krug",1,712
"49",2,9,264,38,"Exp","SemUnRelG",3,"vegetables","broccoliSUG.png",1,"animals","Pferd","Fam",0,0,"Brokkoli","Brokkoli",1,532
"49",2,9,270,26,"Exp","SemUnRelG",1,"animals","giraffeSUG.png",11,"tableware","Tasse","Fam",0,0,"Giraffe","Giraffe",1,538
"49",2,10,275,10,"Exp","SemRelG",11,"tableware","spoonSRG.png",11,"tableware","Tasse","Fam",0,0,"Löffel","Löffel",1,621
"49",2,10,284,102,"Exp","Baseline",8,"human head","moustacheBAS.png",0,"0","Laht","Untrained",0,0,"Schnurrbart","Schnurrbart",1,715
